IssuerName,SecurityId
Motherson Sumi Wiring India Limited,MSUMI.NS
Achyut Healthcare Limited,ACHYUT.NS
Evoq Remedies Limited,EVOQ.NS
Motilal Oswal Mutual Fund,MOLOWVOL.NS
Avro India Limited,AVROIND.NS
Uma Exports Limited,UMAEXPORTS.NS
Veranda Learning Solutions Limited,VERANDA.NS
Sunrise Efficient Marketing Limited,SEML.NS
DHYAANI TRADEVENTTURES LIMITED,DHYAANITR.NS
Hariom Pipe Industries Limited,HARIOMPIPE.NS
Eighty Jewellers Limited,EIGHTY.NS
Shashwat Furnishing Solutions Limited,SFSL.NS
Global Longlife Hospital and Research Limited,GLHRL.NS
Fone4 Communications (India) Limited,FONE4.NS
Nanavati Ventures Limited,NVENTURES.NS
Campus Activewear Limited,CAMPUS.NS
Rainbow Children's Medicare Limited,RAINBOW.NS
Silver Touch Technologies Limited,SILVERTUC.NS
LIFE INSURANCE CORPORATION OF INDIA,LICI.NS
Prudent Corporate Advisory Services Limited,PRUDENT.NS
Venus Pipes & Tubes Limited,VENUSPIPES.NS
Delhivery Limited,DELHIVERY.NS
Paradeep Phosphates Limited,PARADEEP.NS
Tierra Agrotech Limited,TIERRA.NS
ETHOS LIMITED,ETHOSLTD.NS
eMudhra Limited,EMUDHRA.NS
Aether Industries Limited,AETHER.NS
We Win Limited,WEWIN.NS
Silver Pearl Hospitality & Luxury Spaces Limited,SILVERPRL.NS
Scarnose International Limited,SCARNOSE.NS
Goel Food Products Limited,GOEL.NS
MODI’S NAVNIRMAN LIMITED,MODIS.NS
Pearl Green Clubs and Resorts Limited,PGCRL.NS
SAILANI TOURS N TRAVELS LIMITED,SAILANI.NS
KESAR INDIA LIMITED,KESAR.NS
B-RIGHT REALESTATE LIMITED,BRRL.NS
JAYANT INFRATECH LIMITED,JAYANT.NS
Veerkrupa Jewellers Limited,VEERKRUPA.NS
HEALTHY LIFE AGRITEC LIMITED,HEALTHYLIFE.NS
DDEV PLASTIKS INDUSTRIES LIMITED,DDEVPLSTIK.NS
Motilal Oswal Mutual Fund,MOHEALTH.NS
ICICI Prudential Mutual Fund,MOM30IETF.NS
HDFC Mutual Fund,HDFCNIF100.NS
HDFC Mutual Fund,HDFCNEXT50.NS
ICICI Prudential Mutual Fund,INFRAIETF.NS
Syrma SGS Technology Limited,SYRMA.NS
Aditya Birla Sun Life Mutual Fund,NIFTYQLITY.NS
Aditya Birla Sun Life Mutual Fund,MOMENTUM.NS
Motilal Oswal Mutual Fund,MOVALUE.NS
Motilal Oswal Mutual Fund,MOQUALITY.NS
Olatech Solutions Limited,OLATECH.NS
NATURO INDIABULL LIMITED,NATURO.NS
Rhetan TMT Limited,RHETAN.NS
DREAMFOLKS SERVICES LIMITED,DREAMFOLKS.NS
Dhampur Bio Organics Limited,DBOL.NS
DIPNA PHARMACHEM LIMITED,DPL.NS
EP BIOCOMPOSITES LIMITED,EPBIO.NS
Tamilnad Mercantile Bank Limited,TMB.NS
Virtuoso Optoelectronics Limited,VOEPL.NS
SHANTIDOOT INFRA SERVICES LIMITED,SISL.NS
Ksolves India Limited,KSOLVES.NS
Harsha Engineers International Limited,HARSHA.NS
HDFC Mutual Fund,HDFCQUAL.NS
CONTAINE TECHNOLOGIES LIMITED,CONTAINE.NS
HDFC Mutual Fund,HDFCGROWTH.NS
HDFC Mutual Fund,HDFCVALUE.NS
MAFIA TRENDS LIMITED,MAFIA.NS
Tips Films Limited,TIPSFILMS.NS
SILICON RENTAL SOLUTIONS LIMITED,SRSOLTD.NS
Trident Lifeline Limited,TLL.NS
REETECH INTERNATIONAL LIMITED,REETECH.NS
Cargotrans Maritime Limited,CARGOTRANS.NS
Concord Control Systems Limited,CNCRD.NS
INSOLATION ENERGY LIMITED,INA.NS
Cargosol Logistics Limited,CARGOSOL.NS
STEELMAN TELECOM LIMITED,STML.NS
VEDANT ASSET LIMITED,VEDANTASSET.NS
Electronics Mart India Limited,EMIL.NS
HDFC Mutual Fund,HDFCLOWVOL.NS
HDFC Mutual Fund,HDFCMOMENT.NS
PIRAMAL PHARMA LIMITED,PPLPHARMA.NS
Dc Infotech and Communication Limited,DCI.NS
PACE E-COMMERCE VENTURES LIMITED,PACE.NS
Tracxn Technologies Limited,TRACXN.NS
Narmada Agrobase Limited,NARMADA.NS
InfoBeans Technologies Limited,INFOBEAN.NS
HINDPRAKASH INDUSTRIES LIMITED,HPIL.NS
DCX Systems Limited,DCXINDIA.NS
DAPS ADVERTISING LIMITED,DAPS.NS
FUSION FINANCE LIMITED,FUSION.NS
Bikaji Foods International Limited,BIKAJI.NS
Global Health Limited,MEDANTA.NS
Technopack Polymers Limited,TECHNOPACK.NS
Archean Chemical Industries Limited,ACI.NS
Five-Star Business Finance Ltd.,FIVESTAR.NS
KAYNES TECHNOLOGY INDIA LIMITED,KAYNES.NS
HDFC Mutual Fund,HDFCNIFIT.NS
HDFC Mutual Fund,HDFCPVTBAN.NS
INOX GREEN ENERGY SERVICES LIMITED,INOXGREEN.NS
B&B Triplewall Containers Limited,BBTCL.NS
Keystone Realtors Limited,RUSTOMJEE.NS
VINNY OVERSEAS LIMITED,VINNY.NS
AAA TECHNOLOGIES LIMITED,AAATECH.NS
ICICI Prudential Mutual Fund,FINIETF.NS
AMBO AGRITEC LIMITED,AMBOAGRI.NS
Sirca Paints India Limited,SIRCA.NS
Dharmaj Crop Guard Limited,DHARMAJ.NS
Sarveshwar Foods Limited,SARVESHWAR.NS
Uniparts India Limited,UNIPARTS.NS
PNGS GARGI FASHION JEWELLERY LIMITED,GARGI.NS
ICICI Prudential Mutual Fund,COMMOIETF.NS
Sula Vineyards Limited,SULA.NS
ABANS FINANCIAL SERVICES LIMITED,AFSL.NS
Droneacharya Aerial Innovations Limited,DRONACHRYA.NS
LANDMARK CARS LIMITED,LANDMARK.NS
Indiabulls Enterprises Limited,IEL.NS
KFin Technologies Limited,KFINTECH.NS
Elin Electronics Limited,ELIN.NS
Radiant Cash Management Services Limited,RADIANTCMS.NS
Aveer Foods Limited,AVEER.NS
DSP Mutual Fund,BANKETFADD.NS
Sah Polymers Limited,SAH.NS
Rex Sealing and Packing Industries Limited,REXSEAL.NS
SVS VENTURES LIMITED,SVS.NS
LOGICA INFOWAY LIMITED,LOGICA.NS
Kamdhenu Ventures Limited,KAMOPAINTS.NS
Aarti Pharmalabs Limited,AARTIPHARM.NS
DHARNI CAPITAL SERVICES LIMITED,DHARNI.NS
TRANSVOY LOGISTICS INDIA LIMITED,TRANSVOY.NS
Earthstahl & Alloys Limited,EARTH.NS
Ashika Credit Capital Ltd.,ASHIKA.NS
BODHI TREE MULTIMEDIA LIMITED,BTML.NS
NMDC Steel Limited,NSLNISP.NS
INDONG TEA COMPANY LIMITED,INDONG.NS
HDFC Mutual Fund,HDFCBSE500.NS
HDFC Mutual Fund,HDFCSML250.NS
HDFC Mutual Fund,HDFCMID150.NS
Sealmatic India Limited,SEALMATIC.NS
Macfos Limited,ROBU.NS
Patron Exim Limited,PATRON.NS
S.V.J.ENTERPRISES LIMITED,SVJ.NS
AMANAYA VENTURES LIMITED,AMANAYA.NS
RESGEN LIMITED,RESGEN.NS
ITCONS E-Solutions Limited,ITCONS.NS
AIRAN LIMITED,AIRAN.NS
DIVGI TORQTRANSFER SYSTEMS LIMITED,DIVGIITTS.NS
PROSPECT CONSUMER PRODUCTS LIMITED,PCL.NS
ICICI Prudential Mutual Fund,PSUBNKIETF.NS
SUDARSHAN PHARMA INDUSTRIES LIMITED,SUDARSHAN.NS
Global Surfaces Limited,GSLSU.NS
LABELKRAFT TECHNOLOGIES LIMITED,LABELKRAFT.NS
Bright Outdoor Media Limited,BRIGHT.NS
Command Polymers Limited,COMMAND.NS
Dev Labtech Venture Limited,DEVLAB.NS
Axis Mutual Fund,AXSENSEX.NS
Mirae Asset Mutual Fund,LOWVOL.NS
J.A. Finance Limited,JAFINANCE.NS
Udayshivakumar infra Limited,USK.NS
Maiden Forgings Limited,MAIDEN.NS
Exhicon Events Media Solutions Limited,EXHICON.NS
Avalon Technologies Limited,AVALON.NS
Sancode Technologies Limited,SANCODE.NS
BEML Land Assets Limited,BLAL.NS
ROBUST HOTELS LIMITED,RHL.NS
Retina Paints Limited,RETINA.NS
Mankind Pharma Limited,MANKIND.NS
INNOKAIZ INDIA LIMITED,INNOKAIZ.NS
AVG Logistics Limited,AVG.NS
Atal Realtech Limited,ATALREAL.NS
Power & Instrumentation (Gujarat) Limited,PIGL.NS
Swati Projects Limited,SWATIPRO.NS
Pavna Industries Limited,PAVNAIND.NS
Hemant Surgical Industries Limited,HSIL.NS
SIGMA SOLVE LIMITED,SIGMA.NS
GHCL Textiles Limited,GHCLTEXTIL.NS
M.K.Proteins Limited,MKPL.NS
CFF FLUID CONTROL LIMITED,CFF.NS
Comrade Appliances Limited,COMRADE.NS
IKIO Technologies Limited,IKIO.NS
Sonalis Consumer Products Limited,SONALIS.NS
Bizotic Commercial Limited,BIZOTIC.NS
Asian Warehousing Limited,ASIAN.NS
Cosmic CRF Limited,COSMICCRF.NS
HMA Agro Industries Limited,HMAAGRO.NS
Uravi Defence and Technology Limited,URAVIDEF.NS
VEEFIN SOLUTIONS LIMITED,VEEFIN.NS
IDEAFORGE TECHNOLOGY LIMITED,IDEAFORGE.NS
Cyient DLM Limited,CYIENTDLM.NS
Machhar Industries Limited,MACIND.NS
DSP Mutual Fund,ITETFADD.NS
Senco Gold Limited,SENCO.NS
ALPHALOGIC INDUSTRIES LIMITED,ALPHAIND.NS
ACCELERATEBS INDIA LIMITED,ACCELERATE.NS
Kaka Industries Limited,KAKA.NS
Jio Financial Services Limited,JIOFIN.NS
AHASOLAR TECHNOLOGIES LIMITED,AHASOLAR.NS
UTKARSH SMALL FINANCE BANK LIMITED,UTKARSHBNK.NS
ASARFI HOSPITAL LIMITED,ASARFI.NS
Mirae Asset Mutual Fund,BANKETF.NS
NETWEB TECHNOLOGIES INDIA LIMITED,NETWEB.NS
DSP Mutual Fund,SENSEXADD.NS
DSP Mutual Fund,PSUBANKADD.NS
DSP Mutual Fund,PVTBANKADD.NS
YATHARTH HOSPITAL & TRAUMA CARE SERVICES LIMITED,YATHARTH.NS
NIIT Learning Systems Limited,NIITMTS.NS
Khazanchi Jewellers Limited,KHAZANCHI.NS
Allcargo Terminals Limited,ATL.NS
Transindia Real Estate Limited,TREL.NS
ICICI Prudential Mutual Fund,QUAL30IETF.NS
REDTAPE Limited,REDTAPE.NS
VL E-Governance & IT Solutions Limited,VLEGOV.NS
SBFC Finance Limited,SBFC.NS
Concord Biotech Limited,CONCORDBIO.NS
D.P. WIRES LIMITED,DPWIRES.NS
SHELTER PHARMA LIMITED,SHELTER.NS
TVS Supply Chain Solutions Limited,TVSSCS.NS
Pyramid Technoplast Limited,PYRAMID.NS
Shoora Designs Limited,SHOORA.NS
Bondada Engineering Limited,BONDADA.NS
Aeroflex Industries Limited,AEROFLEX.NS
VISHNU PRAKASH R PUNGLIA LIMITED,VPRPL.NS
UTI Mutual Fund,NIFMID150.NS
Shradha AI Technologies Limited,SHRAAITECH.NS
Rishabh Instruments Limited,RISHABH.NS
Ratnaveer Precision Engineering Limited,RATNAVEER.NS
Kahan Packaging Limited,KAHAN.NS
Jupiter Life Line Hospitals Limited,JLHL.NS
R R KABEL LIMITED,RRKABEL.NS
QUEST FLOW CONTROLS LIMITED,QUESTFLOW.NS
EMS LIMITED,EMSLIMITED.NS
Samhi Hotels Limited,SAMHI.NS
ZAGGLE PREPAID OCEAN SERVICES LIMITED,ZAGGLE.NS
South West Pinnacle Exploration Limited,SOUTHWEST.NS
Nuvama Wealth Management Limited,NUVAMA.NS
Sai Silks (Kalamandir) Limited,KALAMANDIR.NS
SIGNATUREGLOBAL (INDIA) LIMITED,SIGNATURE.NS
TECHKNOWGREEN SOLUTIONS LIMITED,TECHKGREEN.NS
YATRA ONLINE LIMITED,YATRA.NS
ARCL Organics Ltd,ARCL.NS
JSW Infrastructure Limited,JSWINFRA.NS
MANOJ VAIBHAV GEMS 'N' JEWELLERS LIMITED,MVGJL.NS
Updater Services Limited,UDS.NS
ORGANIC RECYCLING SYSTEMS LIMITED,ORGANICREC.NS
Valiant Laboratories Limited,VALIANTLAB.NS
Mirae Asset Mutual Fund,SENSEXETF.NS
CITY CROPS AGRO LIMITED,CCAL.NS
Sunita Tools Limited,SUNITATOOL.NS
Vivaa Tradecom Limited,VIVAA.NS
Plaza Wires Limited,PLAZACABLE.NS
IRM ENERGY LIMITED,IRMENERGY.NS
Mirae Asset Mutual Fund,ITETF.NS
Mirae Asset Mutual Fund,ALPHAETF.NS
Max Estates Limited,MAXESTATES.NS
Blue Jet Healthcare Limited,BLUEJET.NS
Vrundavan Plantation Limited,VPL.NS
Cello World Limited,CELLO.NS
KK Shah Hospitals Limited,KKSHL.NS
Honasa Consumer Limited,HONASA.NS
Mish Designs Limited,MISHDESIGN.NS
ESAF Small Finance Bank Ltd,ESAFSFB.NS
Protean eGov Technologies Limited,PROTEAN.NS
ASK Automotive Limited,ASKAUTOLTD.NS
Kalyani Cast-Tech Limited,KALYANI.NS
Arrowhead Seperation Engineering Limited,ARROWHEAD.NS
Indian Renewable Energy Development Agency Limited,IREDA.NS
Fedbank Financial Services Limited,FEDFINA.NS
Tata Technologies Limited,TATATECH.NS
Gandhar Oil Refinery (India) Limited,GANDHAR.NS
Flair Writing Industries Limited,FLAIR.NS
Swashthik Plascon Limited,SPL.NS
DEEPAK CHEMTEX LIMITED,DEEPAKCHEM.NS
Amic Forging Limited,AMIC.NS
Bajel Projects Limited,BAJEL.NS
India Shelter Finance Corporation Limited,INDIASHLTR.NS
DOMS Industries Limited,DOMS.NS
INOX India Limited,INOXINDIA.NS
Siyaram Recycling Industries Limited,SIYARAM.NS
Benchmark Computer Solutions Limited,BENCHMARK.NS
Motisons Jewellers Limited,MOTISONS.NS
Suraj Estate Developers Limited,SURAJEST.NS
Muthoot Microfin Limited,MUTHOOTMF.NS
Sahara Maritime Limited,SMARITIME.NS
Happy Forgings Limited,HAPPYFORGE.NS
Credo Brands Marketing Limited,MUFTI.NS
SHANTI SPINTEX LIMITED,SHANTIDENM.NS
RBZ Jewellers Limited,RBZJEWEL.NS
Azad Engineering Limited,AZAD.NS
SUNDARAM-CLAYTON LIMITED,SUNCLAY.NS
INNOVA CAPTAB LIMITED,INNOVACAP.NS
AIK Pipes and Polymers Limited,AIKPIPES.NS
Manoj Ceramic Limited,MCPL.NS
Shri Balaji Valve Components Limited,SBVCL.NS
DIGIDRIVE DISTRIBUTORS LIMITED,DIGIDRIVE.NS
Sayaji Hotels (Indore) Limited,SHILINDORE.NS
Jyoti CNC Automation Limited,JYOTICNC.NS
New Swan Multitech Limited,SWANAGRO.NS
Shree Marutinandan Tubes Limited,SHREE.NS
Medi Assist Healthcare Services Limited,MEDIASSIST.NS
Sayaji Hotels (Pune) Limited,SHPLPUNE.NS
Qualitek Labs Limited,QLL.NS
Bajaj Finserv Mutual Fund,NIFTYBETF.NS
Bajaj Finserv Mutual Fund,BANKBETF.NS
Euphoria Infotech (India) Limited,EUPHORIAIT.NS
EPACK Durable Limited,EPACK.NS
Nova Agritech Limited,NOVAAGRI.NS
Brisk Technovision Limited,BRISK.NS
UTI Mutual Fund,NIFITETF.NS
HARSHDEEP HORTICO LIMITED,HARSHDEEP.NS
Mayank Cattle Food Limited,MCFL.NS
BLS E-Services Limited,BLSE.NS
Gabriel Pet Straps Limited,GPSL.NS
DSP Mutual Fund,HEALTHADD.NS
HDFC Mutual Fund,HDFCPSUBK.NS
Apeejay Surrendra Park Hotels Limited,PARKHOTELS.NS
JASCH GAUGING TECHNOLOGIES LIMITED,JGTL.NS
Signpost India Limited,SIGNPOST.NS
JANA SMALL FINANCE BANK LIMITED,JSFB.NS
Rashi Peripherals Limited,RPTECH.NS
Capital Small Finance Bank Ltd,CAPITALSFB.NS
Rudra Gas Enterprise Limited,RUDRAGAS.NS
Entero Healthcare Solutions Limited,ENTERO.NS
LIC Mutual Fund,LICNMID100.NS
VIBHOR STEEL TUBES LIMITED,VSTL.NS
Juniper Hotels Limited,JUNIPER.NS
Mirae Asset Mutual Fund,SMALLCAP.NS
GPT Healthcare Limited,GPTHEALTH.NS
EXICOM TELE-SYSTEMS LIMITED,EXICOM.NS
Platinum Industries Limited,PLATIND.NS
Mukka Proteins Limited,MUKKA.NS
R K Swamy Limited,RKSWAMY.NS
J.G.Chemicals Limited,JGCHEM.NS
KOURA FINE DIAMOND JEWELRY LIMITED,KOURA.NS
Gopal Snacks Limited,GOPAL.NS
Pune E - Stock Broking Limited,PESB.NS
Shipping Corporation of India Land and Assets Limited,SCILAL.NS
Royal Sense Limited,ROYAL.NS
Popular Vehicles and Services Limited,PVSL.NS
KRYSTAL INTEGRATED SERVICES LIMITED,KRYSTAL.NS
KP GREEN ENGINEERING LIMITED,KPGEL.NS
CHATHA FOODS LIMITED,CHATHA.NS
Gconnect Logitech and Supply Chain Limited,GCONNECT.NS
Vruddhi Engineering Works Limited,VRUDDHI.NS
SRM CONTRACTORS LIMITED,SRM.NS
Jay Kailash Namkeen Limited,JAYKAILASH.NS
D P ABHUSHAN LIMITED,DPABHUSHAN.NS
Bharti Hexacom Limited,BHARTIHEXA.NS
Greenhitech Ventures Limited,GVL.NS
Faalcon Concepts Limited,FAALCON.NS
SHIVAM CHEMICALS LIMITED,SHIVAM.NS
EMMFORCE AUTOTECH LIMITED,EMMFORCE.NS
JNK India Limited,JNKINDIA.NS
VARYAA CREATIONS LIMITED,VARYAA.NS
Amkay Products Limited,AMKAY.NS
Sai Swami Metals and Alloys Limited,SAI.NS
Storage Technologies and Automation Limited,STAL.NS
Indegene Limited,INDGN.NS
Finelistings Technologies Limited,FTL.NS
TBO TEK LIMITED,TBOTEK.NS
TGIF AGRIBUSINESS LIMITED,TGIF.NS
Aadhar Housing Finance Limited,AADHARHFC.NS
Aztec Fluids & Machinery Limited,AZTEC.NS
PIOTEX INDUSTRIES LIMITED,PIOTEX.NS
Go Digit General Insurance Limited,GODIGIT.NS
Mirae Asset Mutual Fund,MIDSMALL.NS
Awfis Space Solutions Limited,AWFIS.NS
Associated Coaters Limited,ASSOCIATED.NS
Borosil Scientific Limited,BOROSCI.NS
ADTECH SYSTEMS LIMITED,ADTECH.NS
Forbes Precision Tools and Machine Parts Limited,TOTEM.NS
KRONOX LAB SCIENCES LIMITED,KRONOX.NS
Magenta Lifecare Limited,MAGENTA.NS
SATTRIX INFORMATION SECURITY LIMITED,SATTRIX.NS
3C IT Solutions and Telecoms (India) Limited,3.0CIT.NS
Purple Finance Limited,PURPLEFIN.NS
Le Travenues Technology Limited,IXIGO.NS
Zerodha Mutual Fund,MID150CASE.NS
Zerodha Mutual Fund,TOP100CASE.NS
United Cotfab Limited,COTFAB.NS
BARODA BNP PARIBAS MUTUAL FUND,BBNPNBETF.NS
JHS SVENDGAARD RETAIL VENTURES LIMITED,RETAIL.NS
DEE DEVELOPMENT ENGINEERS LIMITED,DEEDEV.NS
GEM Enviro Management Limited,GEMENVIRO.NS
Akme Fintrade (India) Limited,AFIL.NS
DINDIGUL FARM PRODUCT LIMITED,DFPL.NS
STANLEY LIFESTYLES LIMITED,STANLEY.NS
Allied Blenders and Distillers Limited,ABDL.NS
VRAJ IRON AND STEEL LIMITED,VRAJ.NS
National Peroxide Limited,NPL.NS
Reliable Data Services Limited,RELIABLE.NS
Bansal Wire Industries Limited,BANSALWIRE.NS
Emcure Pharmaceuticals Limited,EMCURE.NS
Mirae Asset Mutual Fund,EVINDIA.NS
AELEA COMMODITIES LIMITED,ACLD.NS
THREE M PAPER BOARDS LIMITED,THREEMPAPE.NS
SBI Mutual Fund,SBINEQWETF.NS
ICICI Prudential Mutual Fund,OILIETF.NS
SANSTAR LIMITED,SANSTAR.NS
Aditya Birla Sun Life Mutual Fund,ABSLPSE.NS
VVIP Infratech Limited,VVIPIL.NS
Clinitech Laboratory Limited,CTLLAB.NS
Kizi Apparels Limited,KIZI.NS
Akums Drugs and Pharmaceuticals Limited,AKUMS.NS
Ceigall India Limited,CEIGALL.NS
Afcom Holdings Limited,AFCOM.NS
Ola Electric Mobility Limited,OLAELEC.NS
Brainbees Solutions Limited,FIRSTCRY.NS
UNICOMMERCE ESOLUTIONS LIMITED,UNIECOM.NS
ICICI Prudential Mutual Fund,METALIETF.NS
SARASWATI SAREE DEPOT LIMITED,SSDL.NS
BROACH LIFECARE HOSPITAL LIMITED,BROACH.NS
Interarch Building Solutions Limited,INTERARCH.NS
Mahalaxmi Fabric Mills Limited,MFML.NS
Globale Tessile Limited,GLOBALE.NS
Orient Technologies Limited,ORIENTTECH.NS
Resourceful Automobile Limited,RAL.NS
RAPID MULTIMODAL LOGISTICS LIMITED,RAPID.NS
Premier Energies Limited,PREMIERENE.NS
ECOS (India) Mobility & Hospitality Limited,ECOSMOBLTY.NS
Raymond Lifestyle Limited,RAYMONDLSL.NS
Mirae Asset Mutual Fund,MULTICAP.NS
Travels & rentals Limited,TRAVELS.NS
Baazar Style Retail Limited,STYLEBAAZA.NS
Gala Precision Engineering Limited,GALAPREC.NS
Naturewings Holidays Limited,NHL.NS
Revathi Equipment India Limited,RVTH.NS
DSP Mutual Fund,TOP10ADD.NS
MACH CONFERENCES AND EVENTS LIMITED,MCEL.NS
SHREE TIRUPATI BALAJEE AGRO TRADING COMPANY LIMITED,BALAJEE.NS
Sanofi Consumer Healthcare India Limited,SANOFICONR.NS
Share Samadhan Limited,SSL.NS
Bajaj Housing Finance Limited,BAJAJHFL.NS
Kross Limited,KROSS.NS
Tolins Tyres Limited,TOLINS.NS
P N GADGIL JEWELLERS LIMITED,PNGJL.NS
Sodhani Academy of Fintech Enablers Limited,SAFE.NS
Western Carriers (India) Limited,WCIL.NS
POPULAR FOUNDATIONS LIMITED,PFL.NS
Northern Arc Capital Ltd.,NORTHARC.NS
ARKADE DEVELOPERS LIMITED,ARKADE.NS
Manba Finance Limited,MANBA.NS
KRN HEAT EXCHANGER AND REFRIGERATION LIMITED,KRN.NS
Diffusion Engineers Limited,DIFFNKG.NS
Nexxus Petro Industries Limited,NEXXUS.NS
Mirae Asset Mutual Fund,BANKPSU.NS
SUBAM PAPERS LIMITED,SUBAM.NS
Mirae Asset Mutual Fund,METAL.NS
NEOPOLITAN PIZZA AND FOODS LIMITED,NPFL.NS
Khyati Global Ventures Limited,KGVL.NS
Garuda Construction and Engineering Limited,GARUDA.NS
SHIV TEXCHEM LIMITED,SHIVTEXCHEM.NS
MANGALAM GLOBAL ENTERPRISE LIMITED,MGEL.NS
HYUNDAI MOTOR INDIA LIMITED,HYUNDAI.NS
ICICI Prudential Mutual Fund,VAL30IETF.NS
Deepak Builders and Engineers India Limited,DBEIL.NS
Waaree Energies Limited,WAAREEENER.NS
OCCL Limited,OCCLLTD.NS
Godavari Biorefineries Limited,GODAVARIB.NS
Afcons Infrastructure Limited,AFCONS.NS
A B INFRABUILD LIMITED,ABINFRA.NS
Sagility India Limited,SAGILITY.NS
ACME Solar Holdings Limited,ACMESOLAR.NS
SWIGGY LIMITED,SWIGGY.NS
NIVA BUPA HEALTH INSURANCE COMPANY LIMITED,NIVABUPA.NS
Mangal Compusolution Limited,MANGALCOMP.NS
ZINKA LOGISTICS SOLUTIONS LIMITED,BLACKBUCK.NS
NTPC GREEN ENERGY LIMITED,NTPCGREEN.NS
ENVIRO INFRA ENGINEERS LIMITED,EIEL.NS
RAJESH POWER SERVICES LIMITED,RAJESH.NS
Onesource Specialty Pharma Limited,ONESOURCE.NS
SURAKSHA DIAGNOSTIC LIMITED,SURAKSHA.NS
Rossell Techsys Limited,ROSSTECH.NS
NISUS FINANCE SERVICES CO LIMITED,NISUS.NS
Odigma Consultancy Solutions Limited,ODIGMA.NS
Innovana Thinklabs Limited,INNOVANA.NS
TOSS THE COIN LIMITED,TTC.NS
JUNGLE CAMPS INDIA LIMITED,JUNGLECAMP.NS
One Mobikwik Systems Limited,MOBIKWIK.NS
Sai Life Sciences Limited,SAILIFE.NS
Vishal Mega Mart Limited,VMM.NS
Hilltone Software and Gases Ltd,HILLTONE.NS
INVENTURUS KNOWLEDGE SOLUTIONS LIMITED,IKS.NS
Yash Highvoltage Limited,YASHHV.NS
International Gemmological Institute India Limited,IGIL.NS
HAMPS BIO LIMITED,HAMPS.NS
NACDAC Infrastructure Limited,NACDAC.NS
Sanathan Textiles Limited,SANATHAN.NS
Concord Enviro Systems Limited,CEWATER.NS
DAM Capital Advisors Limited,DAMCAPITAL.NS
Transrail Lighting Limited,TRANSRAILL.NS
MAMATA MACHINERY LIMITED,MAMATA.NS
SENORES PHARMACEUTICALS LIMITED,SENORES.NS
CARRARO INDIA LIMITED,CARRARO.NS
Ventive Hospitality Limited,VENTIVE.NS
Unimech Aerospace and Manufacturing Limited,UNIMECH.NS
Mirae Asset Mutual Fund,CONSUMER.NS
Citichem India Limited,CITICHEM.NS
ITC Hotels Limited,ITCHOTELS.NS
Edelweiss Mutual Fund,ECAPINSURE.NS
TECHNICHEM ORGANICS LIMITED,TECHNICHEM.NS
INDO FARM EQUIPMENT LIMITED,INDOFARM.NS
LEO DRYFRUITS & SPICES TRADING LIMITED,VANDU.NS
PARMESHWAR METAL LIMITED,PARMESHWAR.NS
Davin Sons Retail Limited,DAVIN.NS
FABTECH TECHNOLOGIES CLEANROOMS LIMITED,FABCLEAN.NS
STANDARD GLASS LINING TECHNOLOGY LIMITED,SGLTL.NS
Indobell Insulations Limited,INDOBELL.NS
B.R.GOYAL INFRASTRUCTURE LIMITED,BRGIL.NS
Quadrant Future Tek Limited,QUADFUTURE.NS
Avax Apparels and Ornaments Limited,AVAX.NS
Laxmi Dental Limited,LAXMIDENTL.NS
Rikhav Securities Limited,RIKHAV.NS
LANDMARK GLOBAL LEARNING LIMITED,LGLL.NS
Stallion India Fluorochemicals Limited,STALLION.NS
CAPITALNUMBERS INFOTECH LIMITED,CNINFOTECH.NS
SHRIRAM PISTONS & RINGS LTD,SHRIPISTON.NS
Denta Water and Infra Solutions Limited,DENTA.NS
RDB Real Estate Constructions Limited,RRECL.NS
CLN ENERGY LIMITED,CLN.NS
GB Logistics Commerce Limited,GBLOGISTIC.NS
H.M. ELECTRO MECH LIMITED,HMEML.NS
Dr. Agarwal's Health Care Limited,AGARWALEYE.NS
MALPANI PIPES AND FITTINGS LIMITED,MALPANI.NS
DSP Mutual Fund,NEXT30ADD.NS
Amwill Health Care Limited,AMWILL.NS
SOLARIUM GREEN ENERGY LIMITED,SOLARIUM.NS
Jubilant Agri and Consumer Products Limited,JUBLCPL.NS
AJAX Engineering Limited,AJAXENGG.NS
COVANCE SOFTSOL LIMITED,COVANCE.NS
Hexaware Technologies Limited,HEXT.NS
Indef Manufacturing Limited,BAJAJINDEF.NS
SHANMUGA HOSPITAL LIMITED,SHANMUGA.NS
L.K.MEHTA POLYMERS LIMITED,LKMEHTA.NS
QUALITY POWER ELECTRICAL EQUIPMENTS LIMITED,QPOWER.NS
Swasth Foodtech India Limited,SWASTH.NS
Beezaasan Explotech Limited,BEEZAASAN.NS
NUKLEUS OFFICE SOLUTIONS LIMITED,NUKLEUS.NS
VIKRAM AROMA LIMITED,VIKRAMAR.NS
SHREENATH PAPER PRODUCTS LIMITED,SHREENATH.NS
NAPS Global India Limited,NAPSGLOBAL.NS
Mirae Asset Mutual Fund,SELECTIPO.NS
Mirae Asset Mutual Fund,EQUAL200.NS
PDP Shipping & Projects Limited,PSPL.NS
Prabha Energy Limited,PRABHA.NS
Super Iron Foundry Limited,SUPERIRON.NS
Axis Mutual Fund,AXISVALUE.NS
PARADEEP PARIVAHAN LIMITED,PPARIVAH.NS
SBI Mutual Fund,SBIBPB.NS
Spectrum Electrical Industries Limited,SPECTRUM.NS
